Title,Link,pubDate,Description,Source,Tag
FACT SHEET: The Biden-Harris Administration Acts to Address the Growing Wildfire Threat - The White House,https://www.whitehouse.gov/briefing-room/statements-releases/2021/06/30/fact-sheet-the-biden-harris-administration-acts-to-address-the-growing-wildfire-threat/,6/30/2021,FACT SHEET: The Biden-Harris Administration Acts to Address the Growing Wildfire Threat&nbsp;&nbsp;The White House,The White House,Fire-Monitoring
Wildfires in Brazil's Amazon are decimating jaguars - Sustainability Times,https://www.sustainability-times.com/environmental-protection/wildfires-in-brazils-amazon-are-decimating-jaguars/,10/15/2021,Wildfires in Brazil's Amazon are decimating jaguars&nbsp;&nbsp;Sustainability Times,Sustainability Times,Fire-Monitoring
Sageland Heritage program shares conservation highlights from 2021 - Conservation Northwest,https://conservationnw.org/news-updates/sagelands-heritage-program-2021-highlights/,1/28/2022,Sageland Heritage program shares conservation highlights from 2021&nbsp;&nbsp;Conservation Northwest,Conservation Northwest,Fire-Monitoring
AI helps record data on species to monitor biodiversity over time - Phys.org,https://phys.org/news/2021-11-ai-species-biodiversity.html,11/12/2021,AI helps record data on species to monitor biodiversity over time&nbsp;&nbsp;Phys.org,Phys.org,Fire-Monitoring
AI Species Identifications from Audio Recordings - Bay Nature,https://baynature.org/2022/04/04/can-machine-learning-identify-species-from-sound-alone-a-north-bay-group-is-trying/,4/4/2022,AI Species Identifications from Audio Recordings&nbsp;&nbsp;Bay Nature,Bay Nature,Fire-Monitoring
"Los Alamos National Laboratory, USGS partner to advance wildland-fire research - Discover LANL",https://discover.lanl.gov/news/0421-wildland-fire-research,4/21/2022,"Los Alamos National Laboratory, USGS partner to advance wildland-fire research&nbsp;&nbsp;Discover LANL",Discover LANL,Fire-Monitoring
Commercial vessel fined $5000 for illegal fishing off Swami's - Coast News,https://thecoastnews.com/commercial-vessel-fined-5000-for-illegal-fishing-off-swamis/,1/25/2022,Commercial vessel fined $5000 for illegal fishing off Swami's&nbsp;&nbsp;Coast News,Coast News,Fire-Monitoring
Sensors can help to catch forest fires in time - Innovation Origins,https://innovationorigins.com/en/sensors-can-help-to-catch-forest-fires-in-time/,9/23/2021,Sensors can help to catch forest fires in time&nbsp;&nbsp;Innovation Origins,Innovation Origins,Fire-Monitoring
Wildfire Is Transforming Alaska and Amplifying Climate Change - Scientific American,https://www.scientificamerican.com/article/wildfire-is-transforming-alaska-and-amplifying-climate-change/,10/1/2021,Wildfire Is Transforming Alaska and Amplifying Climate Change&nbsp;&nbsp;Scientific American,Scientific American,Fire-Monitoring
"Bill Text - AB-2387 Safe Drinking Water, Wildfire Prevention, Drought Preparation, Flood Protection, Extreme Heat Mitigation, and Workforce Development Bond Act of 2022. - California Legislative Information",https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220AB2387,2/18/2022,"Bill Text - AB-2387 Safe Drinking Water, Wildfire Prevention, Drought Preparation, Flood Protection, Extreme Heat Mitigation, and Workforce Development Bond Act of 2022.&nbsp;&nbsp;California Legislative Information",California Legislative Information,Fire-Monitoring
