Title,Link,pubDate,Description,Source,Category
Reading the Landscape - NASA Applied Science,https://appliedsciences.nasa.gov/our-impact/people/reading-landscape,2022/01/21,Reading the Landscape&nbsp;&nbsp;NASA Applied Science,NASA Applied Science,Sensors-Remote
A synthesis and future research directions for tropical mountain ecosystem restoration | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-021-03205-y,2021/12/14,A synthesis and future research directions for tropical mountain ecosystem restoration | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
How we charted a new course for nature's recovery in 2021 - WWF.CA - WWF-Canada Blog,https://wwf.ca/stories/conservation-wins-nature-recovery-2021/,2021/12/30,How we charted a new course for nature's recovery in 2021 - WWF.CA&nbsp;&nbsp;WWF-Canada Blog,WWF-Canada Blog,Sensors-Remote
Tropical deforestation emitting far more carbon than previously thought: Study - Mongabay.com,https://news.mongabay.com/2022/03/tropical-deforestation-emitting-far-more-carbon-than-previously-thought-study/,2022/03/15,Tropical deforestation emitting far more carbon than previously thought: Study&nbsp;&nbsp;Mongabay.com,Mongabay.com,Sensors-Remote
Canada's human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure - FACETS Journal,https://www.facetsjournal.com/doi/10.1139/facets-2021-0063,2022/03/19,Canada's human footprint reveals large intact areas juxtaposed against areas under immense anthropogenic pressure&nbsp;&nbsp;FACETS Journal,FACETS Journal,Sensors-Remote
"Conservation will only scale when non-conservationists see its value, says James Deutsch - Mongabay.com",https://news.mongabay.com/2021/10/conservation-will-only-scale-when-non-conservationists-see-its-value-says-james-deutsch/,2021/10/12,"Conservation will only scale when non-conservationists see its value, says James Deutsch&nbsp;&nbsp;Mongabay.com",Mongabay.com,Sensors-Remote
Past awards - Ecologists in Africa - British Ecological Society,https://www.britishecologicalsociety.org/funding/ecologists-in-africa/past-awards-ecologists-in-africa/,2022/02/08,Past awards - Ecologists in Africa&nbsp;&nbsp;British Ecological Society,British Ecological Society,Sensors-Remote
Chesapeake Conservancy Welcomes Second Data Scientist with Expertise in Remote Sensing & Artificial Intelligence - GISuser.com,https://gisuser.com/2022/02/chesapeake-conservancy-welcomes-second-data-scientist-with-expertise-in-remote-sensing-artificial-intelligence/,2022/02/23,Chesapeake Conservancy Welcomes Second Data Scientist with Expertise in Remote Sensing & Artificial Intelligence&nbsp;&nbsp;GISuser.com,GISuser.com,Sensors-Remote
A Plan for the U.S. Forest Service To Lead on the America the Beautiful Initiative - Center For American Progress,https://www.americanprogress.org/article/a-plan-for-the-u-s-forest-service-to-lead-on-the-america-the-beautiful-initiative/,2022/03/15,A Plan for the U.S. Forest Service To Lead on the America the Beautiful Initiative&nbsp;&nbsp;Center For American Progress,Center For American Progress,Sensors-Remote
Animal crossings: the ecoducts helping wildlife navigate busy roads across the world - The Guardian,https://www.theguardian.com/environment/2021/dec/29/wildlife-bridges-saving-creatures-big-and-small-aoe,2021/12/29,Animal crossings: the ecoducts helping wildlife navigate busy roads across the world&nbsp;&nbsp;The Guardian,The Guardian,Sensors-Remote
"Bioacoustics: To fight the climate crisis, we have to listen to nature - gal-dem",https://gal-dem.com/to-fight-the-climate-crisis-we-have-to-listen-to-nature/,2022/04/22,"Bioacoustics: To fight the climate crisis, we have to listen to nature&nbsp;&nbsp;gal-dem",gal-dem,Sensors-Remote
The year in rainforests 2021 - Mongabay.com,https://news.mongabay.com/2021/12/the-year-in-rainforests-2021/,2021/12/29,The year in rainforests 2021&nbsp;&nbsp;Mongabay.com,Mongabay.com,Sensors-Remote
Conservation of Earth's biodiversity is embedded in Indigenous fire stewardship | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2105073118,2021/08/06,Conservation of Earth's biodiversity is embedded in Indigenous fire stewardship | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org,Sensors-Remote
Partners join Mississippi Valley Conservancyto protect wildlife habitat - Swnews4u,https://www.swnews4u.com/local/environment/partners-join-mississippi-valley-conservancyto-protect-wildlife-habitat/,2022/04/28,Partners join Mississippi Valley Conservancyto protect wildlife habitat&nbsp;&nbsp;Swnews4u,Swnews4u,Sensors-Remote
Dynamic spectrum sharing between active and passive users above 100 GHz | Communications Engineering - Nature.com,https://www.nature.com/articles/s44172-022-00002-x,2022/05/26,Dynamic spectrum sharing between active and passive users above 100 GHz | Communications Engineering&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Computer Conservation: Lily Xu Uses Artificial Intelligence To Stop Poaching Around the World - SciTechDaily,https://scitechdaily.com/computer-conservation-lily-xu-uses-artificial-intelligence-to-stop-poaching-around-the-world/,2021/11/28,Computer Conservation: Lily Xu Uses Artificial Intelligence To Stop Poaching Around the World&nbsp;&nbsp;SciTechDaily,SciTechDaily,Sensors-Remote
"Spatial and temporal evolution of ecological vulnerability based on vulnerability scoring diagram model in Shennongjia, China | Scientific Reports - Nature.com",https://www.nature.com/articles/s41598-022-09205-w,2022/03/25,"Spatial and temporal evolution of ecological vulnerability based on vulnerability scoring diagram model in Shennongjia, China | Scientific Reports&nbsp;&nbsp;Nature.com",Nature.com,Sensors-Remote
Web tool co-created by UCLA a veritable 'Swiss Army knife' for land management | UCLA - UCLA Newsroom,https://newsroom.ucla.edu/releases/swiss-army-knife-for-land-management-conservation,2022/02/24,Web tool co-created by UCLA a veritable 'Swiss Army knife' for land management | UCLA&nbsp;&nbsp;UCLA Newsroom,UCLA Newsroom,Sensors-Remote
Researchers turn to drones for that big-picture view of the forest canopy - Mongabay.com,https://news.mongabay.com/2022/03/researchers-turn-to-drones-for-that-big-picture-view-of-the-forest-canopy/,2022/03/21,Researchers turn to drones for that big-picture view of the forest canopy&nbsp;&nbsp;Mongabay.com,Mongabay.com,Sensors-Remote
Tracking agricultural-related deforestation - Phys.org,https://phys.org/news/2022-05-tracking-agricultural-related-deforestation.html,2022/05/05,Tracking agricultural-related deforestation&nbsp;&nbsp;Phys.org,Phys.org,Sensors-Remote
Himalayan medicinal plants under threat due to climate change - Mongabay-India,https://india.mongabay.com/2022/04/himalayan-medicinal-plants-under-threat-due-to-climate-change/,2022/04/19,Himalayan medicinal plants under threat due to climate change&nbsp;&nbsp;Mongabay-India,Mongabay-India,Sensors-Remote
A New Start for Iberá - nasa.gov,https://earthobservatory.nasa.gov/images/149270/a-new-start-for-ibera,2021/12/29,A New Start for Iberá&nbsp;&nbsp;nasa.gov,nasa.gov,Sensors-Remote
Strategic protection of landslide vulnerable mountains for biodiversity conservation under land-cover and climate change impacts | Proceedings of the National Academy of Sciences - pnas.org,https://www.pnas.org/doi/10.1073/pnas.2113416118,2022/01/03,Strategic protection of landslide vulnerable mountains for biodiversity conservation under land-cover and climate change impacts | Proceedings of the National Academy of Sciences&nbsp;&nbsp;pnas.org,pnas.org,Sensors-Remote
Satellite and citizen data create precise range maps for at-risk bird species - Phys.org,https://phys.org/news/2021-12-satellite-citizen-precise-range-at-risk.html,2021/12/08,Satellite and citizen data create precise range maps for at-risk bird species&nbsp;&nbsp;Phys.org,Phys.org,Sensors-Remote
Notable achievements made in protecting natural ecosystem in China - CGTN,https://news.cgtn.com/news/2022-05-08/Notable-achievements-made-in-protecting-natural-ecosystem-in-China-19RE6F9KIwg/index.html,2022/05/08,Notable achievements made in protecting natural ecosystem in China&nbsp;&nbsp;CGTN,CGTN,Sensors-Remote
Biodiversity liability and value chain risk report - Clyde & Co,https://www.clydeco.com/en/reports/2022/03/biodiversity-liability-and-value-chain-risk,2022/03/15,Biodiversity liability and value chain risk report&nbsp;&nbsp;Clyde & Co,Clyde & Co,Sensors-Remote
Mapping native and non-native vegetation in the Brazilian Cerrado using freely available satellite products | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-05332-6,2022/01/28,Mapping native and non-native vegetation in the Brazilian Cerrado using freely available satellite products | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
On track to achieve no net loss of forest at Madagascar's biggest mine - Nature.com,https://www.nature.com/articles/s41893-022-00850-7,2022/03/03,On track to achieve no net loss of forest at Madagascar's biggest mine&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Remote sensing in macroecology - British Ecological Society,https://www.britishecologicalsociety.org/event/remote-sensing-in-macroecology/,2022/05/20,Remote sensing in macroecology&nbsp;&nbsp;British Ecological Society,British Ecological Society,Sensors-Remote
"Extinction crisis: native mammals are disappearing in Northern Australia, but few people are watching - theconversation.com",https://theconversation.com/extinction-crisis-native-mammals-are-disappearing-in-northern-australia-but-few-people-are-watching-178313,2022/03/06,"Extinction crisis: native mammals are disappearing in Northern Australia, but few people are watching&nbsp;&nbsp;theconversation.com",theconversation.com,Sensors-Remote
Soundscapes to Landscapes – Audio Bird Monitoring - - Bay Nature,https://baynature.org/event/soundscapes-to-landscapes-audio-bird-monitoring/,2021/12/09,Soundscapes to Landscapes – Audio Bird Monitoring -&nbsp;&nbsp;Bay Nature,Bay Nature,Sensors-Remote
Achimota Forest saga: Giving environmental assets to private persons is criminal - Sam George - Myjoyonline,https://www.myjoyonline.com/achimota-forest-saga-giving-environmental-assets-to-private-persons-is-criminal-sam-george/,2022/05/23,Achimota Forest saga: Giving environmental assets to private persons is criminal - Sam George&nbsp;&nbsp;Myjoyonline,Myjoyonline,Sensors-Remote
Ericaceous vegetation of the Bale Mountains of Ethiopia will prevail in the face of climate change | Scientific Reports - Nature.com,https://www.nature.com/articles/s41598-022-05846-z,2022/02/03,Ericaceous vegetation of the Bale Mountains of Ethiopia will prevail in the face of climate change | Scientific Reports&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
Spaceship Earth: The Science of Biogeography - DirectionsMag.com,https://www.directionsmag.com/article/11452,2022/04/13,Spaceship Earth: The Science of Biogeography&nbsp;&nbsp;DirectionsMag.com,DirectionsMag.com,Sensors-Remote
This Tiny Yellow Robot Spies on Antarctica's Emperor Penguins - Smithsonian Magazine,https://www.smithsonianmag.com/smart-news/this-tiny-yellow-robot-spies-on-antarcticas-emperor-penguins-180980021/,2022/05/05,This Tiny Yellow Robot Spies on Antarctica's Emperor Penguins&nbsp;&nbsp;Smithsonian Magazine,Smithsonian Magazine,Sensors-Remote
Rapid remote monitoring reveals spatial and temporal hotspots of carbon loss in Africa's rainforests | Communications Earth & Environment - Nature.com,https://www.nature.com/articles/s43247-022-00383-z,2022/03/04,Rapid remote monitoring reveals spatial and temporal hotspots of carbon loss in Africa's rainforests | Communications Earth & Environment&nbsp;&nbsp;Nature.com,Nature.com,Sensors-Remote
