Title,Link,pubDate,Description,Source,Tag
From the Andes to the Amazon | College of Natural Resources News - NC State College of Natural Resources News,https://cnr.ncsu.edu/news/2022/03/from-the-andes-to-the-amazon/,3/28/2022,From the Andes to the Amazon | College of Natural Resources News&nbsp;&nbsp;NC State College of Natural Resources News,NC State College of Natural Resources News,Camera-Conservation
Search for 'Asian Unicorn' Intensifies in Attempt to Save Elusive Species - EcoWatch,https://www.ecowatch.com/asian-unicorn-saola-conservation.html,1/10/2022,Search for 'Asian Unicorn' Intensifies in Attempt to Save Elusive Species&nbsp;&nbsp;EcoWatch,EcoWatch,Camera-Conservation
Endangered wildlife face perilous future as vital habitat loses protection in Cambodia - Mongabay.com,https://news.mongabay.com/2022/02/endangered-wildlife-face-perilous-future-as-vital-habitat-loses-protection-in-cambodia/,2/8/2022,Endangered wildlife face perilous future as vital habitat loses protection in Cambodia&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
"The 3 C's Vital for Jaguar Conservation: Coordination, Connectivity, and Coexistence - World Bank Group",https://www.worldbank.org/en/news/feature/2021/11/25/the-3-c-s-vital-for-jaguar-conservation-coordination-connectivity-and-coexistence,11/25/2021,"The 3 C's Vital for Jaguar Conservation: Coordination, Connectivity, and Coexistence&nbsp;&nbsp;World Bank Group",World Bank Group,Camera-Conservation
African leopard sighting raises hopes for their conservation in southern Cameroon - The Conversation Africa,https://theconversation.com/african-leopard-sighting-raises-hopes-for-their-conservation-in-southern-cameroon-166918,9/16/2021,African leopard sighting raises hopes for their conservation in southern Cameroon&nbsp;&nbsp;The Conversation Africa,The Conversation Africa,Camera-Conservation
Leeches expose wildlife's whereabouts and may aid conservation efforts - Science News Magazine,https://www.sciencenews.org/article/leech-blood-meal-wildlife-dna-animals-conservation,4/6/2022,Leeches expose wildlife's whereabouts and may aid conservation efforts&nbsp;&nbsp;Science News Magazine,Science News Magazine,Camera-Conservation
The ultimate wildlife hotel – where crocodiles join you for breakfast - The Telegraph,https://www.telegraph.co.uk/travel/destinations/asia/sri-lanka/ultimate-wildlife-hotel-crocodiles-join-breakfast/,6/14/2022,The ultimate wildlife hotel – where crocodiles join you for breakfast&nbsp;&nbsp;The Telegraph,The Telegraph,Camera-Conservation
Human disturbance is pitting wolverines against an unlikely competitor: Coyotes - Mongabay.com,https://news.mongabay.com/2022/05/human-disturbance-is-pitting-wolverines-against-an-unlikely-competitor-coyotes/,5/9/2022,Human disturbance is pitting wolverines against an unlikely competitor: Coyotes&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
Carnivore sightings highlight richness of Nepal's Trans-Himalayan region - Mongabay.com,https://news.mongabay.com/2022/04/carnivore-sightings-highlight-richness-of-nepals-trans-himalayan-region/,4/21/2022,Carnivore sightings highlight richness of Nepal's Trans-Himalayan region&nbsp;&nbsp;Mongabay.com,Mongabay.com,Camera-Conservation
This narrow corridor of land could mean life or death for jaguars in Belize - CNN,https://www.cnn.com/2022/04/25/americas/jaguars-belize-maya-forest-corridor-c2e-scn-spc-intl/index.html,4/25/2022,This narrow corridor of land could mean life or death for jaguars in Belize&nbsp;&nbsp;CNN,CNN,Camera-Conservation
‘River of Grass’: Inside the quest to restore the Everglades - The Christian Science Monitor,https://www.csmonitor.com/Environment/2022/0616/River-of-Grass-Inside-the-quest-to-restore-the-Everglades,6/16/2022,‘River of Grass’: Inside the quest to restore the Everglades&nbsp;&nbsp;The Christian Science Monitor,The Christian Science Monitor,Camera-Conservation
